Fp1_mean,Fp2_mean,F3_mean,F4_mean,C3_mean,C4_mean,P3_mean,P4_mean,O1_mean,O2_mean,F7_mean,F8_mean,T7_mean,T8_mean,P7_mean,P8_mean,Fz_mean,Cz_mean,Pz_mean,Fp1_std,Fp2_std,F3_std,F4_std,C3_std,C4_std,P3_std,P4_std,O1_std,O2_std,F7_std,F8_std,T7_std,T8_std,P7_std,P8_std,Fz_std,Cz_std,Pz_std,Fp1_min,Fp2_min,F3_min,F4_min,C3_min,C4_min,P3_min,P4_min,O1_min,O2_min,F7_min,F8_min,T7_min,T8_min,P7_min,P8_min,Fz_min,Cz_min,Pz_min,Fp1_max,Fp2_max,F3_max,F4_max,C3_max,C4_max,P3_max,P4_max,O1_max,O2_max,F7_max,F8_max,T7_max,T8_max,P7_max,P8_max,Fz_max,Cz_max,Pz_max,Fp1_peak_count,Fp1_peak_mean,Fp1_peak_std,Fp1_peak_min,Fp1_peak_max,Fp2_peak_count,Fp2_peak_mean,Fp2_peak_std,Fp2_peak_min,Fp2_peak_max,F3_peak_count,F3_peak_mean,F3_peak_std,F3_peak_min,F3_peak_max,F4_peak_count,F4_peak_mean,F4_peak_std,F4_peak_min,F4_peak_max,C3_peak_count,C3_peak_mean,C3_peak_std,C3_peak_min,C3_peak_max,C4_peak_count,C4_peak_mean,C4_peak_std,C4_peak_min,C4_peak_max,P3_peak_count,P3_peak_mean,P3_peak_std,P3_peak_min,P3_peak_max,P4_peak_count,P4_peak_mean,P4_peak_std,P4_peak_min,P4_peak_max,O1_peak_count,O1_peak_mean,O1_peak_std,O1_peak_min,O1_peak_max,O2_peak_count,O2_peak_mean,O2_peak_std,O2_peak_min,O2_peak_max,F7_peak_count,F7_peak_mean,F7_peak_std,F7_peak_min,F7_peak_max,F8_peak_count,F8_peak_mean,F8_peak_std,F8_peak_min,F8_peak_max,T7_peak_count,T7_peak_mean,T7_peak_std,T7_peak_min,T7_peak_max,T8_peak_count,T8_peak_mean,T8_peak_std,T8_peak_min,T8_peak_max,P7_peak_count,P7_peak_mean,P7_peak_std,P7_peak_min,P7_peak_max,P8_peak_count,P8_peak_mean,P8_peak_std,P8_peak_min,P8_peak_max,Fz_peak_count,Fz_peak_mean,Fz_peak_std,Fz_peak_min,Fz_peak_max,Cz_peak_count,Cz_peak_mean,Cz_peak_std,Cz_peak_min,Cz_peak_max,Pz_peak_count,Pz_peak_mean,Pz_peak_std,Pz_peak_min,Pz_peak_max,ID,Class
102.3671875,89.21875,98.0703125,89.5234375,94.6328125,78.296875,105.2109375,80.0546875,107.75,84.328125,108.8984375,107.28125,123.0703125,96.3984375,119.921875,97.5546875,82.0546875,63.40625,80.3359375,136.698638087655,176.0198600775841,163.25638903433915,177.59845732658678,167.0918871680546,193.8861732541386,123.18538953297085,180.44421602247206,118.88537455660628,173.8000982835908,135.58429053566292,146.51145113935848,147.71835211867713,170.19369881299838,144.14628447774905,155.78815661543035,170.89179283904798,197.58711574160552,133.16819495339595,-195.0,-266.0,-315.0,-266.0,-315.0,-315.0,-167.0,-351.0,-131.0,-315.0,-241.0,-167.0,-167.0,-241.0,-204.0,-241.0,-371.0,-336.0,-266.0,437.0,508.0,457.0,473.0,494.0,494.0,420.0,531.0,384.0,568.0,420.0,420.0,420.0,420.0,347.0,457.0,437.0,508.0,367.0,11.0,261.45454545454544,94.96158422930213,85.0,437.0,7.0,276.42857142857144,176.37529559992007,15.0,508.0,6.0,291.6666666666667,107.51847386483043,200.0,457.0,6.0,296.6666666666667,95.51904987429936,191.0,473.0,6.0,273.1666666666667,151.66565933731414,126.0,494.0,5.0,346.8,129.55215166102028,163.0,494.0,4.0,273.25,116.21397291203841,126.0,420.0,6.0,260.8333333333333,125.15512596596095,163.0,531.0,5.0,288.2,103.11430550607419,163.0,384.0,4.0,319.25,145.91671425851118,200.0,568.0,7.0,304.57142857142856,63.607854732520806,236.0,420.0,6.0,230.33333333333334,111.1090555365413,126.0,420.0,5.0,347.0,93.05052391040041,163.0,420.0,6.0,199.83333333333334,158.8168931680618,16.0,420.0,6.0,285.6666666666667,86.73843182554982,163.0,347.0,5.0,280.6,91.09028488263719,163.0,420.0,5.0,317.6,90.59271493889561,191.0,437.0,6.0,290.6666666666667,138.62499373810226,85.0,508.0,7.0,301.7142857142857,87.02333724059194,121.0,367.0,v34p,ADHD
103.6875,111.03125,125.6328125,120.7734375,125.2734375,137.6875,123.375,145.1484375,129.0703125,146.0234375,113.25,118.1640625,107.8203125,128.78125,100.96875,123.3125,121.2578125,122.4296875,127.0703125,118.6818515602271,136.85827703184776,125.40924321971227,167.03558085967768,152.21186616773272,165.84950725015167,162.22032261978194,162.13676980723287,147.92130188940834,149.99314760430903,124.8797216600428,137.76653636078123,138.10411646916376,149.24576452397721,148.1041843076988,130.9854082153975,149.21802713989896,164.95103943572227,141.97095098200978,-301.0,-231.0,-167.0,-301.0,-167.0,-278.0,-241.0,-241.0,-167.0,-204.0,-167.0,-204.0,-167.0,-204.0,-241.0,-131.0,-160.0,-266.0,-195.0,402.0,473.0,347.0,508.0,494.0,531.0,604.0,531.0,531.0,531.0,384.0,420.0,420.0,531.0,420.0,457.0,473.0,508.0,543.0,9.0,253.66666666666666,77.445321212955,156.0,402.0,11.0,283.8181818181818,56.78799197944801,156.0,367.0,7.0,299.57142857142856,54.67006792140113,200.0,347.0,10.0,324.7,92.95810884479094,191.0,508.0,6.0,340.8333333333333,120.8144812880016,200.0,494.0,4.0,392.75,120.15692863917586,200.0,531.0,7.0,336.2857142857143,126.93723340489896,163.0,604.0,5.0,413.0,107.80166974588103,236.0,531.0,6.0,334.5,96.77422177418943,236.0,531.0,6.0,401.8333333333333,101.46660643887832,236.0,531.0,7.0,288.85714285714283,51.789211704558625,236.0,384.0,5.0,317.4,107.706267227121,126.0,420.0,8.0,296.125,66.05572931245253,163.0,420.0,6.0,408.1666666666667,62.49644434330289,347.0,531.0,6.0,303.8333333333333,111.0816766568136,163.0,420.0,5.0,376.2,53.916231322302195,310.0,457.0,7.0,266.7142857142857,111.99708451015817,121.0,473.0,7.0,311.85714285714283,162.68060607164193,121.0,508.0,5.0,324.8,130.5747295612746,191.0,543.0,v34p,ADHD
127.671875,135.046875,133.3203125,127.3671875,123.3671875,136.828125,109.2109375,125.3046875,106.875,111.53125,137.359375,132.9375,120.65625,118.6953125,117.4921875,115.8125,117.40625,116.953125,96.546875,149.9976960124892,157.9050277395659,145.69615311658865,152.55523698708294,159.93009649611267,175.37025441017573,138.8933002552934,147.36251078260557,121.47900891223641,136.50358003438856,136.87149754624292,121.71088435336726,109.75365669297909,127.00862135742665,107.10639320807748,120.2348587550321,162.8277403623107,179.8311920328416,131.5599835873206,-301.0,-231.0,-315.0,-231.0,-241.0,-278.0,-204.0,-204.0,-167.0,-204.0,-241.0,-204.0,-204.0,-204.0,-167.0,-204.0,-407.0,-301.0,-195.0,543.0,543.0,568.0,578.0,568.0,641.0,457.0,494.0,457.0,494.0,494.0,420.0,384.0,420.0,384.0,420.0,543.0,649.0,508.0,7.0,271.57142857142856,144.0454860133296,121.0,543.0,11.0,261.3636363636364,127.3386842081689,50.0,543.0,7.0,325.7142857142857,128.87836378950976,126.0,568.0,8.0,331.625,118.06453478924143,226.0,578.0,7.0,341.7142857142857,154.12120859497406,163.0,568.0,7.0,373.0,138.77010793806733,236.0,641.0,8.0,328.5,110.33358509538245,163.0,457.0,9.0,354.8888888888889,94.73289284960278,236.0,494.0,7.0,283.7142857142857,114.2237331927555,126.0,457.0,9.0,293.55555555555554,111.20962299600507,163.0,494.0,8.0,277.625,120.05617174889427,52.0,494.0,7.0,330.85714285714283,61.67988459186111,273.0,420.0,5.0,325.0,75.85776163320402,200.0,384.0,7.0,310.0,68.04830217258494,200.0,420.0,9.0,289.6666666666667,90.50598506912863,163.0,384.0,7.0,336.2857142857143,54.711488179133916,236.0,420.0,5.0,416.4,105.7120617526685,297.0,543.0,8.0,411.0,152.35731029392716,226.0,649.0,6.0,331.6666666666667,107.6362186048709,226.0,508.0,v34p,ADHD
143.4453125,142.203125,149.1015625,139.96875,160.3125,156.6484375,180.9921875,179.578125,180.7265625,181.875,139.6171875,141.0234375,161.078125,156.3671875,169.4921875,160.3046875,133.8671875,137.515625,167.140625,115.32861699991973,172.32908270533733,129.96715756214516,175.84987949415898,121.8958991772097,163.13477302760353,121.70129277412669,156.06295970451248,118.15888907909346,149.4724581587909,122.99882344317571,138.00327879499565,107.18382247886619,158.677550079128,118.96495852059583,139.68511036110644,136.1098659457704,164.63722870836855,130.22286979224938,-90.0,-231.0,-131.0,-195.0,-94.0,-167.0,-131.0,-131.0,-131.0,-131.0,-94.0,-57.0,-57.0,-131.0,-57.0,-131.0,-160.0,-195.0,-160.0,543.0,649.0,568.0,719.0,457.0,568.0,457.0,568.0,457.0,604.0,531.0,568.0,420.0,531.0,420.0,494.0,543.0,578.0,473.0,8.0,318.625,91.41791058102345,226.0,543.0,10.0,289.7,158.77849350589014,121.0,649.0,2.0,439.0,129.0,310.0,568.0,5.0,352.8,194.8788341508641,156.0,719.0,4.0,337.5,70.62754420196131,273.0,457.0,8.0,369.875,133.99294524339706,163.0,568.0,10.0,328.2,72.16619707314499,273.0,457.0,7.0,404.7142857142857,134.70572613315747,200.0,568.0,6.0,371.3333333333333,50.40723052190914,310.0,457.0,10.0,391.0,95.61589825965136,236.0,604.0,6.0,279.6666666666667,124.55877684406222,200.0,531.0,2.0,402.0,166.0,236.0,568.0,3.0,334.3333333333333,62.43040569750894,273.0,420.0,5.0,435.2,64.07620463167275,347.0,531.0,4.0,309.75,68.81996439987455,236.0,420.0,7.0,399.2857142857143,91.76011316114938,200.0,494.0,4.0,367.0,108.52649446103011,261.0,543.0,6.0,349.3333333333333,121.47381976742516,191.0,578.0,5.0,360.2,98.23115595369933,226.0,473.0,v34p,ADHD
124.3828125,117.75,131.015625,124.1015625,126.5234375,108.1796875,115.3046875,93.4921875,112.9296875,84.578125,137.609375,118.9765625,130.4921875,103.2109375,127.640625,97.4765625,115.015625,104.828125,87.296875,131.99863522879235,161.35455165127098,163.71960783656147,161.05893868339885,200.11406057954514,180.98368280710076,193.62674371936885,175.5327546926223,171.33648726298233,165.23639040649286,134.4910636831679,118.0132426069644,163.92710095244541,147.80774128362202,175.70397144261898,135.90993803759125,183.62221506172185,185.9217983676678,187.94342252097476,-231.0,-301.0,-315.0,-301.0,-351.0,-388.0,-425.0,-425.0,-388.0,-425.0,-278.0,-241.0,-278.0,-241.0,-315.0,-204.0,-371.0,-371.0,-407.0,473.0,473.0,420.0,508.0,384.0,420.0,457.0,420.0,457.0,457.0,531.0,384.0,457.0,457.0,457.0,420.0,437.0,437.0,473.0,8.0,309.875,80.66355667214285,226.0,473.0,7.0,316.85714285714283,161.88569915788344,15.0,473.0,4.0,374.5,30.30264014900352,347.0,420.0,7.0,286.7142857142857,106.0413858368707,191.0,508.0,5.0,288.2,103.11430550607419,163.0,384.0,4.0,356.25,16.021469970012117,347.0,384.0,5.0,376.2,53.916231322302195,310.0,457.0,6.0,310.0,67.00497493967643,200.0,420.0,5.0,368.6,79.21767479546469,273.0,457.0,7.0,288.85714285714283,75.74662382184543,200.0,457.0,7.0,331.0,92.15204826806618,236.0,531.0,2.0,310.0,37.0,273.0,347.0,4.0,383.5,107.0151858382725,200.0,457.0,4.0,337.5,114.33831378851097,163.0,457.0,3.0,359.0,138.59292911256333,163.0,457.0,4.0,328.5,84.12342123332836,200.0,420.0,3.0,402.0,28.577380332470412,367.0,437.0,7.0,321.85714285714283,69.550451516309,191.0,437.0,7.0,291.85714285714283,103.82186470988051,121.0,473.0,v34p,ADHD
117.921875,118.21875,126.09375,122.96875,125.234375,126.671875,118.34375,126.109375,116.0625,124.6796875,118.078125,124.6796875,110.96875,122.09375,106.984375,123.7734375,111.1171875,110.5546875,105.015625,94.63802646478638,103.78991026318958,122.81234885587061,133.6633411954361,129.26969210624776,131.5327634628469,121.94173369820045,119.26502179276348,115.17564470780387,110.94071152609993,119.30260667169605,109.02278412409623,114.52379579436584,107.03001547509197,107.63199070549771,100.26580538659645,139.31319844623084,132.51645618170105,120.79800178087372,-195.0,-231.0,-131.0,-231.0,-204.0,-241.0,-241.0,-204.0,-204.0,-167.0,-167.0,-131.0,-131.0,-131.0,-94.0,-167.0,-160.0,-301.0,-266.0,367.0,332.0,457.0,437.0,494.0,420.0,420.0,420.0,420.0,420.0,420.0,347.0,347.0,384.0,347.0,384.0,473.0,367.0,402.0,8.0,261.375,55.73584461547165,191.0,367.0,9.0,277.0,41.19061381755153,191.0,332.0,5.0,346.8,69.88676555686348,273.0,457.0,6.0,372.6666666666667,58.93970553785359,261.0,437.0,4.0,393.0,60.237031799384006,347.0,494.0,7.0,346.85714285714283,43.98515519525901,310.0,420.0,4.0,365.25,41.03276130118469,310.0,420.0,7.0,309.85714285714283,52.0231502627946,273.0,420.0,5.0,317.4,71.12692879634267,200.0,420.0,8.0,287.0,75.62902881830495,200.0,420.0,7.0,331.14285714285717,61.58253131583099,200.0,420.0,6.0,328.5,41.36725758374611,236.0,347.0,7.0,294.14285714285717,43.587116613672414,236.0,347.0,7.0,289.0,51.54193854106992,200.0,384.0,5.0,295.2,44.4,236.0,347.0,8.0,273.125,55.33407065271811,200.0,384.0,5.0,353.0,90.73257408450397,226.0,473.0,6.0,331.8333333333333,49.85116737739337,226.0,367.0,5.0,317.8,47.713310511847745,261.0,402.0,v34p,ADHD
165.921875,204.9296875,167.296875,174.1328125,173.65625,193.9609375,178.8125,192.0234375,166.71875,175.609375,171.5546875,164.1015625,171.25,195.1484375,175.25,191.3671875,146.640625,174.8828125,171.34375,316.77468107920913,392.2287855500598,211.01484663873418,238.96704780886475,199.4030633990195,185.84094470762582,176.11340968497015,172.72778933957846,169.55982557439393,189.0277750859302,192.07740436915768,166.41418965107636,161.80181325205706,183.36101346082785,154.2045374497091,160.34686177227334,234.36376377265543,180.81454461625444,155.9879582218968,-583.0,-759.0,-388.0,-336.0,-241.0,-278.0,-241.0,-167.0,-241.0,-204.0,-425.0,-315.0,-131.0,-315.0,-167.0,-241.0,-477.0,-336.0,-160.0,930.0,1388.0,641.0,719.0,604.0,752.0,494.0,641.0,494.0,641.0,604.0,568.0,568.0,752.0,531.0,752.0,613.0,754.0,437.0,6.0,519.6666666666666,285.6213499645213,121.0,930.0,6.0,607.6666666666666,352.87895312069196,367.0,1388.0,8.0,434.125,146.99782098725137,200.0,641.0,7.0,472.57142857142856,154.14636564258117,261.0,719.0,7.0,399.42857142857144,187.37422992721363,126.0,604.0,6.0,457.5,134.37478682153633,384.0,752.0,5.0,391.0,75.01466523287296,310.0,494.0,7.0,367.7142857142857,174.74447817616792,52.0,641.0,4.0,420.5,58.028010477699475,347.0,494.0,8.0,401.875,182.97980592130926,89.0,641.0,6.0,389.6666666666667,139.8149570762092,163.0,604.0,6.0,414.3333333333333,88.77061575894481,273.0,568.0,7.0,373.0,131.5750736271882,163.0,568.0,4.0,503.25,145.91671425851118,384.0,752.0,5.0,376.2,153.37457416403802,126.0,531.0,5.0,428.0,165.34569846234282,310.0,752.0,5.0,458.4,95.89285687682894,332.0,613.0,6.0,466.6666666666667,136.9302336552775,367.0,754.0,5.0,367.0,49.49747468305833,297.0,437.0,v34p,ADHD
82.09375,22.7421875,77.203125,52.1015625,76.921875,41.625,88.3671875,58.734375,105.625,70.84375,79.9296875,70.7421875,72.5390625,33.1640625,66.796875,33.78125,79.078125,30.4609375,69.9765625,191.6759255437961,211.97345124560397,174.2350823662254,161.82501679447307,171.0198961292143,154.72083063721854,159.16103226120632,139.17843780274515,146.30445012365226,153.00725305745794,165.27086731833154,144.09774930861025,154.52201649026114,167.06124942826057,150.44063152022702,160.2439055064763,182.58587061335768,149.5732460783721,157.1472284670086,-336.0,-547.0,-278.0,-371.0,-241.0,-278.0,-315.0,-241.0,-167.0,-241.0,-351.0,-315.0,-315.0,-388.0,-351.0,-388.0,-301.0,-336.0,-301.0,578.0,437.0,494.0,473.0,420.0,384.0,384.0,384.0,384.0,457.0,457.0,494.0,347.0,347.0,384.0,347.0,613.0,367.0,402.0,4.0,375.75,149.96728809977193,156.0,578.0,8.0,239.375,87.80366948482279,191.0,437.0,3.0,408.3333333333333,62.43040569750894,347.0,494.0,5.0,332.2,70.4,297.0,473.0,5.0,295.6,161.8117424663612,-20.0,420.0,3.0,322.3333333333333,62.887907334311016,236.0,384.0,5.0,295.4,124.75512013540767,52.0,384.0,4.0,310.0,74.0,236.0,384.0,7.0,310.2857142857143,94.40295740784258,163.0,384.0,6.0,254.83333333333334,130.5455433513105,89.0,457.0,5.0,317.0,99.89194161692924,236.0,457.0,3.0,273.3333333333333,196.8575344986544,16.0,494.0,5.0,310.0,40.53146925538229,236.0,347.0,4.0,282.25,48.064409910036346,236.0,347.0,5.0,324.8,55.376529324254335,236.0,384.0,7.0,262.7142857142857,54.60171186671266,200.0,347.0,3.0,437.3333333333333,125.03421753886235,332.0,613.0,4.0,243.75,137.47977123926267,15.0,367.0,5.0,338.8,46.76494413553811,261.0,402.0,v34p,ADHD
129.2578125,158.421875,145.640625,155.3125,145.0625,153.7578125,123.8203125,129.8671875,116.6640625,126.96875,133.6875,140.78125,147.640625,135.28125,140.4453125,125.5234375,128.984375,133.890625,108.6015625,141.98731484283914,175.7318828096563,136.38555436326965,133.9052873648086,152.16281944695703,124.55633049364977,134.48451795060097,117.57620220227825,129.18742274072102,110.76825048253056,140.7679024572176,114.66760847366996,128.27392775361088,116.58101420907157,135.99900466250816,110.81743266908028,145.940014879105,129.7592097303406,120.34898989031072,-195.0,-195.0,-131.0,-125.0,-167.0,-167.0,-204.0,-167.0,-204.0,-204.0,-131.0,-94.0,-131.0,-167.0,-167.0,-167.0,-195.0,-195.0,-125.0,508.0,613.0,494.0,473.0,568.0,420.0,494.0,347.0,384.0,384.0,420.0,384.0,457.0,420.0,494.0,347.0,508.0,473.0,437.0,9.0,367.0,82.92030980271225,191.0,508.0,10.0,310.6,191.71760482543067,50.0,613.0,7.0,325.85714285714283,137.51304205308628,126.0,494.0,7.0,347.0,95.8674680408919,226.0,473.0,6.0,316.1666666666667,169.31766659809077,89.0,568.0,8.0,319.25,65.63868904845678,200.0,420.0,5.0,346.8,80.69795536443287,273.0,494.0,9.0,252.88888888888889,71.70687932973989,126.0,347.0,7.0,294.2857142857143,85.6015925848417,126.0,384.0,7.0,257.42857142857144,51.3666293642565,163.0,310.0,8.0,328.375,55.29226324722112,273.0,420.0,7.0,283.7142857142857,67.43401915039256,163.0,384.0,6.0,402.0,59.00282479113465,310.0,457.0,7.0,283.7142857142857,77.77387421367204,163.0,420.0,6.0,371.3333333333333,69.35576560187496,273.0,494.0,12.0,230.25,91.19770190818042,89.0,347.0,10.0,279.1,123.12875374988575,156.0,508.0,7.0,311.85714285714283,97.54329232474687,156.0,473.0,7.0,271.42857142857144,87.58808976903056,156.0,437.0,v34p,ADHD
102.078125,84.2578125,117.1171875,97.9921875,130.3125,124.3125,129.046875,130.8359375,136.21875,123.65625,112.390625,109.25,112.9609375,125.6875,117.84375,128.203125,108.234375,101.875,119.3828125,247.42092061638888,180.378877113045,227.85478940894458,214.80672492345886,192.19903356660515,213.6719742933668,163.37213495068997,180.28829831508864,143.69121187490464,158.6718218438425,190.35016362826454,140.91618103943975,140.28982387393157,160.9866111711715,142.43625110877238,145.6354719799366,230.38517847856104,216.01447166452513,155.11855365015413,-759.0,-512.0,-462.0,-442.0,-241.0,-388.0,-315.0,-278.0,-278.0,-241.0,-462.0,-241.0,-204.0,-315.0,-204.0,-241.0,-442.0,-477.0,-301.0,649.0,508.0,604.0,578.0,457.0,531.0,384.0,457.0,384.0,384.0,420.0,420.0,384.0,420.0,420.0,420.0,543.0,578.0,402.0,6.0,425.6666666666667,162.27411650934627,261.0,649.0,8.0,358.125,112.25132237528429,156.0,508.0,6.0,383.8333333333333,165.8075356818528,163.0,604.0,9.0,351.3333333333333,160.89955458815498,156.0,578.0,5.0,427.6,42.77195342745056,347.0,457.0,5.0,479.4,55.029446662673244,384.0,531.0,8.0,342.375,34.29991800281744,310.0,384.0,9.0,383.77777777777777,42.339311330613505,347.0,457.0,6.0,340.8333333333333,25.42581802464224,310.0,384.0,7.0,368.14285714285717,26.951960286133293,310.0,384.0,9.0,371.1111111111111,57.374877282743505,273.0,420.0,5.0,324.6,108.03629019917335,126.0,420.0,4.0,347.0,37.0,310.0,384.0,6.0,352.8333333333333,65.2084265175053,236.0,420.0,6.0,273.3333333333333,112.32789304333788,163.0,420.0,8.0,323.875,95.58430506626075,89.0,420.0,6.0,425.6666666666667,143.13358174174996,156.0,543.0,7.0,422.14285714285717,74.79577637317034,332.0,578.0,4.0,358.25,29.02046691560975,332.0,402.0,v34p,ADHD
236.9296875,288.0703125,147.7890625,127.734375,119.0859375,125.921875,123.9296875,117.3046875,116.1328125,72.90625,167.0234375,135.15625,135.6875,103.8984375,128.8203125,110.453125,118.046875,107.6328125,97.203125,460.9408075752141,716.6148789838262,176.5647993892501,200.87687631725154,171.97367621964705,178.88300004945387,178.93394653320766,167.55911207942842,145.3031244329602,188.74615029708156,191.85396615198766,166.15117096840825,186.1772396586896,216.6007554041164,210.350305259432,166.94399359674938,161.37289234520856,178.60275152379393,164.5883129084899,-583.0,-759.0,-167.0,-266.0,-204.0,-204.0,-204.0,-167.0,-241.0,-425.0,-204.0,-204.0,-241.0,-278.0,-315.0,-204.0,-160.0,-231.0,-195.0,1353.0,2162.0,604.0,613.0,531.0,678.0,568.0,641.0,457.0,568.0,678.0,568.0,568.0,604.0,604.0,457.0,473.0,754.0,508.0,7.0,658.5714285714286,422.8416985596576,156.0,1353.0,7.0,900.0,725.1738707766178,367.0,2162.0,5.0,354.2,190.96743177830086,126.0,604.0,5.0,444.4,159.47739651750024,191.0,613.0,5.0,361.6,144.64383844464305,126.0,531.0,5.0,361.6,207.6242760372688,163.0,678.0,3.0,494.3333333333333,104.180399094818,347.0,568.0,5.0,354.0,188.24239692481606,89.0,641.0,7.0,346.85714285714283,59.065166363526146,273.0,457.0,5.0,354.4,134.63818180590525,163.0,568.0,6.0,432.8333333333333,178.6490196508848,200.0,678.0,6.0,389.6666666666667,113.19844914524619,200.0,568.0,4.0,512.5,61.357558621574896,420.0,568.0,7.0,351.85714285714283,214.08304701775936,52.0,604.0,6.0,444.8333333333333,147.96217609766205,200.0,604.0,6.0,303.8333333333333,117.29083037002036,89.0,457.0,9.0,320.0,129.4664263643496,156.0,473.0,5.0,416.4,209.3748791044427,156.0,754.0,4.0,375.75,117.73991464240154,191.0,508.0,v34p,ADHD
40.90625,-50.046875,135.34375,117.5703125,165.953125,112.765625,168.4609375,128.609375,162.359375,162.2265625,53.8125,106.84375,149.6015625,94.171875,127.53125,91.359375,122.203125,100.2265625,141.9921875,461.367079116958,735.3734051687806,281.63469491160487,435.57384872647,251.4320201914606,543.0013338591671,181.82395666691397,496.5126293383882,172.256617503137,492.8820467868387,735.760688905423,419.10586183588134,251.29091400626942,648.1677884910678,323.4474957088321,655.1921126496766,242.2432355856565,467.65397422008357,203.65844867820192,-723.0,-1322.0,-241.0,-864.0,-241.0,-1051.0,-204.0,-977.0,-278.0,-977.0,-1566.0,-719.0,-278.0,-1161.0,-462.0,-1124.0,-266.0,-935.0,-266.0,965.0,1599.0,862.0,930.0,752.0,1304.0,531.0,1230.0,604.0,1193.0,1929.0,1267.0,752.0,1635.0,862.0,1708.0,649.0,1071.0,578.0,5.0,507.8,538.9480123351416,-477.0,965.0,7.0,427.7142857142857,634.4177790441777,-195.0,1599.0,4.0,429.5,256.910003697793,236.0,862.0,9.0,425.6666666666667,328.47628021923697,50.0,930.0,4.0,439.0,239.38462774372127,126.0,752.0,2.0,844.0,460.0,384.0,1304.0,5.0,383.8,129.55215166102028,200.0,531.0,4.0,742.25,320.24238866833355,420.0,1230.0,6.0,426.3333333333333,120.95821133304217,236.0,604.0,6.0,432.8333333333333,586.8802878119373,-646.0,1193.0,3.0,1303.6666666666667,807.8223126956132,163.0,1929.0,8.0,319.375,368.39548636621487,52.0,1267.0,3.0,420.6666666666667,238.55304558012995,200.0,752.0,4.0,604.25,609.9091633186043,52.0,1635.0,3.0,469.6666666666667,283.8383734138537,200.0,862.0,4.0,623.0,650.8467561569313,-20.0,1708.0,5.0,444.4,221.8554484343353,156.0,649.0,5.0,550.0,306.41018259842474,261.0,1071.0,7.0,331.85714285714283,182.2105756468351,121.0,578.0,v34p,ADHD
122.703125,185.546875,115.5703125,153.484375,106.3984375,175.8046875,107.8203125,157.7578125,98.078125,156.6328125,174.140625,175.8359375,103.4140625,171.8203125,122.109375,171.203125,101.765625,158.6875,89.9453125,154.17314938132867,144.494113951176,142.05525616683806,149.63467240919758,129.9082256216039,147.67292325040125,137.29968564655104,146.68562699470834,152.9243861003641,151.8648316887046,173.4555122057726,128.49441774349637,106.8956756374191,130.7586243881071,98.31631695264961,136.54236222898322,135.17701922142888,152.9212009526063,144.62573520968164,-336.0,-195.0,-204.0,-160.0,-204.0,-131.0,-204.0,-131.0,-278.0,-131.0,-278.0,-241.0,-131.0,-167.0,-94.0,-131.0,-266.0,-160.0,-231.0,437.0,473.0,457.0,473.0,384.0,531.0,494.0,568.0,494.0,531.0,531.0,531.0,384.0,457.0,384.0,457.0,367.0,508.0,437.0,9.0,327.77777777777777,86.86998941940995,191.0,437.0,11.0,392.45454545454544,63.77854246797149,261.0,473.0,5.0,347.0,83.75917860151209,200.0,457.0,8.0,358.125,116.46076324238993,85.0,473.0,8.0,241.0,56.55970296951709,200.0,384.0,9.0,404.0,65.13063795173512,310.0,531.0,3.0,346.6666666666667,104.180399094818,273.0,494.0,5.0,383.8,106.89134670308911,236.0,568.0,2.0,383.5,110.5,273.0,494.0,7.0,357.42857142857144,114.250173045017,200.0,531.0,5.0,369.0,170.35492361537428,163.0,531.0,5.0,391.0,78.57989564767823,310.0,531.0,4.0,291.5,61.357558621574896,236.0,384.0,10.0,306.4,117.02922711869886,89.0,457.0,7.0,262.7142857142857,61.34845273567398,200.0,384.0,9.0,363.22222222222223,79.57076204762342,163.0,457.0,6.0,290.6666666666667,68.74752520798273,191.0,367.0,7.0,377.14285714285717,76.72851690292501,297.0,508.0,6.0,296.3333333333333,105.4445615266883,156.0,437.0,v34p,ADHD
